# 1.26268, 1.3913, 0.000226943, 0.00187409, 0.00194258, 0.00200244, 0.00163079, 0.00261636, 0.0030196, 0.0015991, 0.0011556, 0.00220587, 0.00718475, 0.00535236, 0.00788701, 0.0088228, 0.00627163, 0.00771108, 0.00861842, 0.00454361, 0.00467427, 0.000194356, 0.000192935, 0.000167239, 0.000199152, 0.000191258, 0.000173575, 0.000213965, 0.000205814, 0.000176066, 0.00021576, 0.000217844, 0.000198919, 0.000203896, 0.000183174, 0.000177645, 0.000157095, 0.000148217, 0.000184022, 0.000189521, 0.000188684, 0.000155707, 0.000187513, 0.000195991, 0.000189782, 0.000178042, 0.000198477, 0.00020739, 0.00019182, 0.000177852, 0.000172467, 0.000169227, 0.000168263, 0.000198997, 0.000195439, 0.000161513, 0.000170948, 0.214007, 0.240716, 0.291274, 0.442037, 0.277034, 0.258133, 0.405751, 0.282533, 0.637541, 0.810871, 0.83938, 0.758254, 0.885361, 0.902701, 0.764945, 0.732304, 0.803219, 0.982743, 0.84095, 0.997799, 0.751937, 1.01449, 0.970265, 0.787448, 0.796403, 0.89185, 0.719518, 0.120693, 0.000138346, 0.000127693, 0.000140158, 0.000139092, 0.000123481, 0.000128817, 0.000131319, 0.000144948, 0.000139594
-11190.7,0.995959,0.00885598,9,511,0,11246.5,-1.93411,9.57527,0.701411,0.235857,0.175574,0.210421,0.381532,0.210196,0.161441,0.308559,0.241708,0.201685,1.02766,-0.00111211,-0.189191,1.54177,1.84831,2.50583,2.03634,-0.797776,-1.20787,1,0.125373,-0.00736113,0.0504706,-0.0261517,0.106841,-0.175465,-0.245585,0.109303,0,0.99211,0.110866,0.3251,0.143702,-0.130156,0.00899692,-0.0542747,0.225526,0,0,0.993808,0.219082,0.143236,-0.0743546,-0.0647204,-0.203825,0.0666987,0,0,0,0.918568,-0.139441,0.225378,-0.066078,-0.0236544,0.0779595,0,0,0,0,0.968868,0.0266831,-0.0675759,-0.277611,-0.10522,0,0,0,0,0,0.956352,-0.247526,0.0317338,0.0390137,0,0,0,0,0,0,0.945907,0.0153974,0.0792864,0,0,0,0,0,0,0,0.903508,0.30261,0,0,0,0,0,0,0,0,0.903445,0.138421,0.74874,0.419974,0.0661407,0.614354,-0.533876,-1.00462,0.0176461,-0.0433454,-0.173846,-1.00389,0.509269,0.461321,1.38888,0.0453874,0.158973,0.542628,0.656357,0.662434,0.211608,0.621177,-1.06641,-0.771972,0.664159,-0.16569,-2.11204,0.319016,2.46699,1.58417,1.28207,1.57818,1.64822,1.34766,1.35429,1.74467,1.35245,1.36914
-11192,0.988104,0.00885598,9,511,0,11238.6,-2.09709,9.7526,0.699294,0.228574,0.185694,0.207708,0.36958,0.234442,0.179404,0.261361,0.257008,0.187201,0.997541,0.00535206,0.041029,1.68174,1.87483,2.4073,2.09083,-0.932355,-1.36941,1,0.0999129,-0.0388416,0.0178562,-0.0206525,0.104947,-0.155338,-0.225668,0.114561,0,0.994996,0.0971136,0.335348,0.122291,-0.152456,0.0364403,-0.0328201,0.244109,0,0,0.994515,0.186077,0.134871,-0.0801638,-0.0870335,-0.173087,0.0619765,0,0,0,0.923362,-0.128867,0.220086,-0.0536027,-0.035206,0.0868922,0,0,0,0,0.974588,0.0273883,-0.0746801,-0.255927,-0.0776951,0,0,0,0,0,0.954007,-0.211952,0.0329811,0.0608614,0,0,0,0,0,0,0.955821,0.00708962,0.0797571,0,0,0,0,0,0,0,0.922042,0.289492,0,0,0,0,0,0,0,0,0.90332,0.22337,1.23793,1.03122,0.258231,1.60167,-1.25715,-1.88841,-0.217009,0.351584,0.822506,0.177341,-0.170743,-0.615031,-1.31835,-0.518686,-0.737941,-0.885453,-0.407752,0.0349874,-0.604207,-0.211765,2.05289,-0.519419,1.27606,0.135591,0.115694,0.132473,1.25728,1.57376,1.27885,1.54068,1.62181,1.31093,1.35126,1.7154,1.31219,1.35964
-11199.2,0.980141,0.00885598,9,511,0,11244.2,-2.04879,9.0771,0.698625,0.230589,0.186821,0.189722,0.410147,0.198178,0.166723,0.286163,0.244817,0.187279,0.993183,0.00829801,0.00591448,1.65137,1.90229,2.38894,2.03475,-0.817094,-1.25664,1,0.117472,-0.015236,0.0421873,-0.038968,0.0713814,-0.16613,-0.247601,0.0860532,0,0.993076,0.117019,0.328828,0.126636,-0.129968,0.0191509,-0.0809802,0.246894,0,0,0.993013,0.219946,0.161275,-0.0722948,-0.0679623,-0.186961,0.0572883,0,0,0,0.917451,-0.138405,0.210554,-0.0503937,-0.0477106,0.0715784,0,0,0,0,0.968132,0.0590016,-0.0610989,-0.291822,-0.120106,0,0,0,0,0,0.961755,-0.221612,0.038346,0.0604867,0,0,0,0,0,0,0.955003,-0.00838304,0.0882344,0,0,0,0,0,0,0,0.899002,0.303384,0,0,0,0,0,0,0,0,0.897397,0.283375,1.72593,0.966536,0.618792,1.2269,-0.699724,-1.88626,0.466851,1.00501,-0.759954,0.0020632,-1.22101,-0.54195,1.28828,-1.17545,-0.99776,-0.522478,1.27077,0.965432,0.958417,1.62755,-0.259565,-0.0658678,0.276594,1.98609,-1.9856,0.223389,1.42126,1.55706,1.25973,1.56581,1.65442,1.33543,1.34704,1.75723,1.30201,1.35037
-11201.3,0.995662,0.00885598,9,511,0,11247.9,-2.04531,9.70822,0.701198,0.230462,0.175324,0.220379,0.365059,0.246209,0.177932,0.269487,0.254431,0.19632,0.895611,-0.0762427,-0.0639303,1.516,1.76807,2.39286,2.05399,-0.653132,-1.26676,1,0.107762,-0.0532176,0.0252683,-0.0159845,0.12449,-0.160179,-0.231119,0.0940324,0,0.994177,0.0751928,0.323058,0.111611,-0.14726,0.0339862,-0.0270718,0.245594,0,0,0.995748,0.186959,0.125011,-0.0798106,-0.0745762,-0.177135,0.0504978,0,0,0,0.927384,-0.125165,0.209142,-0.0518084,-0.0398275,0.0805821,0,0,0,0,0.977749,0.0199315,-0.0694354,-0.25187,-0.0751098,0,0,0,0,0,0.955149,-0.237832,0.0168745,0.0544225,0,0,0,0,0,0,0.950556,0.00146006,0.0728735,0,0,0,0,0,0,0,0.9215,0.295501,0,0,0,0,0,0,0,0,0.90585,0.346765,1.20523,0.742131,0.224202,1.52691,-0.903735,-1.77664,-0.148497,1.27716,0.703414,-0.142392,1.44568,1.58015,-0.324929,1.03432,0.588898,-0.306289,-1.04313,-0.0276243,-1.137,-1.49201,1.94717,-2.36009,0.379917,-0.291423,-0.764546,0.188875,1.29569,1.58561,1.26642,1.53545,1.63393,1.3099,1.36642,1.74759,1.3088,1.37014
-11203.9,0.999931,0.00885598,9,511,0,11244.5,-1.03279,10.398,0.70731,0.222458,0.187765,0.201361,0.408847,0.193414,0.155356,0.287762,0.242013,0.178709,1.19171,0.0787156,0.092678,1.7849,1.94327,2.36808,2.01369,-0.948603,-1.23683,1,0.138808,-0.00595243,0.0424143,-0.0537481,0.0854364,-0.163039,-0.237658,0.111109,0,0.990319,0.116927,0.335547,0.129991,-0.128292,0.0102056,-0.0707401,0.253044,0,0,0.993123,0.229831,0.157749,-0.0756443,-0.0644342,-0.188765,0.0563236,0,0,0,0.912571,-0.147446,0.221325,-0.0521041,-0.0393043,0.0845745,0,0,0,0,0.966224,0.056837,-0.0544711,-0.271346,-0.104849,0,0,0,0,0,0.958282,-0.231692,0.0471935,0.0558817,0,0,0,0,0,0,0.953834,-0.0160692,0.0766271,0,0,0,0,0,0,0,0.908418,0.314463,0,0,0,0,0,0,0,0,0.891304,-0.365397,0.614505,0.112216,-0.479972,0.438942,-1.07103,-2.30753,-0.339151,-0.490889,-0.772395,-0.736033,-1.58766,0.595243,1.48783,-0.854427,-0.849306,-0.247019,0.786408,0.530076,1.22233,1.77759,-0.67442,0.455557,0.466858,0.901675,-1.2848,0.256237,1.6363,1.58257,1.27445,1.59705,1.66528,1.35504,1.36596,1.77575,1.32877,1.37529
-11194.7,0.99385,0.00885598,9,511,0,11250.3,-1.82351,9.35238,0.7064,0.226508,0.179763,0.207785,0.375443,0.2322,0.175829,0.27721,0.267977,0.189992,0.828675,0.00283951,0.203388,1.74312,1.8222,2.35937,1.92005,-0.807153,-1.28931,1,0.0971231,-0.048904,0.0424436,-0.0293022,0.093268,-0.161308,-0.230163,0.100913,0,0.995272,0.113896,0.330183,0.110652,-0.150241,0.02844,-0.0436464,0.236645,0,0,0.992288,0.204245,0.155427,-0.068222,-0.0863721,-0.199086,0.0610795,0,0,0,0.920577,-0.120302,0.233588,-0.0796333,-0.0280762,0.0916597,0,0,0,0,0.97379,0.0306945,-0.0762248,-0.275661,-0.0962352,0,0,0,0,0,0.953189,-0.228259,0.0163895,0.047111,0,0,0,0,0,0,0.949451,0.0139155,0.0947277,0,0,0,0,0,0,0,0.91008,0.30206,0,0,0,0,0,0,0,0,0.899994,0.12668,1.07792,0.439148,0.334443,0.802966,-0.584526,-1.28506,0.156552,0.385177,1.9757,-0.685462,-0.834537,-0.616401,0.447594,0.549705,-0.479023,-0.0390909,0.128005,0.81989,-0.160656,0.0199972,1.1235,-0.489443,-0.0847653,-0.0779919,-0.900841,0.0978136,1.93356,1.59849,1.28531,1.57973,1.67703,1.3244,1.36808,1.75779,1.33322,1.36853
-11195.3,0.969646,0.00885598,9,511,0,11240.6,-1.09175,9.00778,0.709553,0.221065,0.163546,0.208008,0.377834,0.204687,0.159555,0.27461,0.245795,0.175041,1.16152,0.0853064,-0.111938,1.57248,1.88833,2.45586,2.10067,-0.812468,-1.32812,1,0.121984,-0.0273493,0.034173,-0.0392195,0.104794,-0.170628,-0.252667,0.0948531,0,0.992532,0.0986358,0.333233,0.136365,-0.131588,0.021423,-0.0665508,0.260505,0,0,0.994748,0.189067,0.14764,-0.093668,-0.0640935,-0.162581,0.0527097,0,0,0,0.923061,-0.134206,0.214524,-0.034093,-0.0631481,0.0677584,0,0,0,0,0.969566,0.0517277,-0.0479409,-0.24314,-0.07743,0,0,0,0,0,0.956155,-0.230543,0.0459849,0.0586642,0,0,0,0,0,0,0.953786,-0.00216669,0.0881369,0,0,0,0,0,0,0,0.916556,0.295933,0,0,0,0,0,0,0,0,0.900549,-0.519593,1.47665,0.245123,0.582508,0.431793,-0.315544,-1.9673,0.396375,-0.0638509,-0.934999,-0.335998,1.5356,2.16701,-0.17355,-1.55169,-1.11096,-0.783271,0.550539,0.697632,0.187905,1.40961,0.141465,-0.744476,1.08758,0.595451,1.04944,0.0618644,1.76986,1.59731,1.29491,1.57223,1.66624,1.34798,1.39248,1.78892,1.32215,1.38378
-11208.3,0.999533,0.00885598,9,511,0,11247.4,-2.49059,10.205,0.691874,0.232433,0.191025,0.198221,0.396608,0.2354,0.168037,0.281819,0.262833,0.184532,0.907198,-0.101409,0.120302,1.58946,1.80261,2.36423,2.02251,-0.873772,-1.38168,1,0.138609,-0.0451951,0.0310679,-0.0491694,0.0874161,-0.159902,-0.239239,0.101144,0,0.990347,0.0950428,0.331718,0.0928302,-0.142294,0.0155979,-0.0590518,0.228927,0,0,0.994447,0.240742,0.140935,-0.0724129,-0.088431,-0.192154,0.0465477,0,0,0,0.911615,-0.126007,0.222964,-0.0634433,-0.0289642,0.110811,0,0,0,0,0.976332,0.0292888,-0.0625501,-0.289227,-0.130849,0,0,0,0,0,0.957234,-0.232393,0.0243733,0.0298816,0,0,0,0,0,0,0.951012,-0.00844636,0.0730162,0,0,0,0,0,0,0,0.90399,0.314194,0,0,0,0,0,0,0,0,0.894904,0.455532,0.648461,0.963714,-0.131174,1.31493,-1.06494,-1.05497,-0.242402,-0.220963,1.56237,0.447176,-1.32269,-0.599269,1.28508,0.358376,0.819839,-1.57531,-0.690938,0.964208,0.0907266,-0.307686,0.0929324,-1.17711,-1.24543,-0.519714,-2.17926,0.0686485,1.84498,1.55962,1.25512,1.54957,1.6385,1.30496,1.34133,1.70853,1.31789,1.35168
-11201.9,0.971544,0.00885598,9,511,0,11252.3,-1.08539,9.23901,0.709364,0.230885,0.166944,0.215993,0.384509,0.202434,0.184261,0.260905,0.240404,0.193706,1.0952,0.089008,-0.257494,1.54813,1.99558,2.48078,1.82856,-0.800201,-1.31907,1,0.0900843,-0.0269254,0.0381366,-0.025799,0.106613,-0.159716,-0.229919,0.111579,0,0.995934,0.0985352,0.304843,0.140671,-0.13191,0.0427972,-0.0481133,0.253016,0,0,0.994769,0.187825,0.15115,-0.074246,-0.0703993,-0.17895,0.0602896,0,0,0,0.932919,-0.148786,0.209236,-0.0446021,-0.0386809,0.0580542,0,0,0,0,0.966728,0.0454832,-0.0656559,-0.264382,-0.0748133,0,0,0,0,0,0.9591,-0.227023,0.0241285,0.0768053,0,0,0,0,0,0,0.953868,-0.00657811,0.0792647,0,0,0,0,0,0,0,0.916941,0.290464,0,0,0,0,0,0,0,0,0.90243,-0.32572,1.24102,0.259627,0.537133,0.40622,-0.541024,-1.87654,0.169493,-0.107585,-1.56429,0.322517,0.294108,0.710321,-1.06879,-1.49779,-1.27559,-0.686783,0.838861,0.515824,0.00665686,1.34868,1.82561,0.168533,1.53569,1.8152,0.0871192,0.236881,1.97438,1.59161,1.2986,1.56679,1.67377,1.36234,1.37583,1.78877,1.31959,1.38917
-11205.1,0.985738,0.00885598,9,511,0,11254.9,-3.25819,10.2662,0.702257,0.225434,0.189069,0.204743,0.383519,0.222578,0.163195,0.3,0.250159,0.185265,0.866364,-0.0967536,0.124506,1.55651,1.70383,2.32991,2.1102,-0.788762,-1.21921,1,0.13387,-0.0492138,0.0446964,-0.0227706,0.090471,-0.16244,-0.252208,0.0923807,0,0.990999,0.102233,0.346023,0.124485,-0.122168,0.020633,-0.0567483,0.229837,0,0,0.993542,0.228178,0.14161,-0.0783859,-0.0737795,-0.190879,0.0532748,0,0,0,0.908958,-0.130925,0.226406,-0.0545926,-0.0336736,0.0829867,0,0,0,0,0.973032,0.0255515,-0.0683924,-0.27777,-0.105865,0,0,0,0,0,0.958558,-0.238723,0.017343,0.0456589,0,0,0,0,0,0,0.950314,-0.0074459,0.0777611,0,0,0,0,0,0,0,0.904483,0.309838,0,0,0,0,0,0,0,0,0.901985,1.01144,0.568476,1.24485,-0.302369,1.67139,-0.864515,-0.70022,-0.265854,-0.206023,2.41365,0.0583498,-0.431748,0.0738779,0.399811,0.841899,1.29295,1.29331,-1.94926,-0.371776,0.886321,-1.04302,-1.34586,-1.61679,-0.0854528,-0.900468,-1.87603,0.146405,1.83374,1.59082,1.27562,1.56225,1.70238,1.31187,1.35373,1.75684,1.31197,1.39284
