# 1.498, 1.07457, 0.000196035, 0.00207355, 0.00189293, 0.00228568, 0.00123437, 0.00263084, 0.00311038, 0.00175103, 0.00110932, 0.00277995, 0.00757348, 0.00505693, 0.00856403, 0.00837053, 0.00710527, 0.00591406, 0.0082909, 0.00627296, 0.00648087, 0.000186852, 0.000198323, 0.000153581, 0.000169592, 0.000175149, 0.000195114, 0.000190995, 0.000207026, 0.000205271, 0.00018092, 0.000157655, 0.00018901, 0.000170335, 0.000166976, 0.000186116, 0.000152463, 0.000191544, 0.000184319, 0.000191799, 0.000163794, 0.000160233, 0.000205331, 0.000164476, 0.000173126, 0.000173173, 0.000171929, 0.000193207, 0.00018287, 0.000209834, 0.000223642, 0.000190714, 0.000171443, 0.000159659, 0.000192563, 0.000207364, 0.000187588, 0.269517, 0.287204, 0.323229, 0.512672, 0.267463, 0.208729, 0.302763, 0.226724, 0.788108, 0.604291, 0.871068, 0.798046, 0.662994, 0.617908, 0.743739, 0.705312, 0.715933, 0.930406, 0.849958, 0.805619, 0.792544, 0.845202, 0.907053, 0.780882, 0.641984, 0.919857, 0.570926, 0.119209, 0.000133874, 0.00015825, 0.000113613, 0.000121247, 0.000119956, 0.000120564, 0.000125146, 0.000133457, 0.000138171
-11193.8,0.990821,0.00718884,9,511,0,11235,-3.3182,10.4296,0.702477,0.227632,0.177356,0.200654,0.3676,0.218409,0.175885,0.287356,0.25156,0.214479,0.854806,0.0156109,-0.0943538,1.68812,1.79247,2.39902,2.03681,-0.808776,-1.37341,1,0.117686,-0.0390939,0.0370325,-0.0355936,0.0922299,-0.143475,-0.256062,0.10028,0,0.993051,0.115209,0.320425,0.130056,-0.156807,0.0268136,-0.0815611,0.242346,0,0,0.992572,0.217705,0.149224,-0.0664018,-0.079939,-0.188209,0.0510714,0,0,0,0.921174,-0.160237,0.199884,-0.0379426,-0.0352535,0.0765286,0,0,0,0,0.966372,0.0477062,-0.039925,-0.2451,-0.0864228,0,0,0,0,0,0.959305,-0.246117,0.0359381,0.0393535,0,0,0,0,0,0,0.953257,-0.0171275,0.0660193,0,0,0,0,0,0,0,0.910745,0.317348,0,0,0,0,0,0,0,0,0.899256,0.646768,0.4689,1.04996,-0.148386,1.23178,-0.881042,-0.379504,-0.333048,0.795577,1.38044,0.088799,0.333732,1.23428,0.14462,-0.291537,0.340783,0.478964,0.0163313,1.60895,0.25947,-1.38939,-0.577194,-1.47758,1.13033,0.517898,-2.31048,0.228099,2.42647,1.58273,1.2644,1.57165,1.64741,1.32554,1.36001,1.73208,1.31094,1.36944
-11197.1,0.996636,0.00718884,9,511,0,11237.5,-1.73559,9.72843,0.698008,0.223844,0.182964,0.206726,0.390858,0.240205,0.179098,0.296879,0.247023,0.180387,1.17764,-0.0936925,0.0201848,1.47896,1.93486,2.32387,1.95732,-0.77779,-1.22891,1,0.0965027,-0.0321481,0.0281023,-0.0401387,0.0795622,-0.169105,-0.23191,0.082487,0,0.995333,0.107144,0.333449,0.133607,-0.119316,0.0100155,-0.0379031,0.248855,0,0,0.993724,0.215966,0.142689,-0.067863,-0.0685409,-0.189228,0.0659306,0,0,0,0.917268,-0.131129,0.227027,-0.0659488,-0.0300435,0.0911783,0,0,0,0,0.971073,0.0409191,-0.0774725,-0.266906,-0.0981036,0,0,0,0,0,0.960006,-0.234354,0.0324977,0.0605316,0,0,0,0,0,0,0.949385,-0.0111957,0.0743315,0,0,0,0,0,0,0,0.914139,0.285912,0,0,0,0,0,0,0,0,0.90446,0.183882,1.13599,0.891341,0.0539857,1.1901,-1.23053,-1.99931,-0.0392696,-0.262649,0.480745,-0.0525251,1.03966,-2.01386,1.49815,-0.856941,0.331886,-0.495941,-0.163991,0.341088,1.04677,0.52315,0.400878,-2.84262,0.882647,-1.12093,0.392774,0.133382,1.38311,1.57943,1.28187,1.56999,1.65402,1.32225,1.3518,1.76124,1.32113,1.34836
-11193.9,0.969822,0.00718884,9,511,0,11249.5,-0.287857,9.99672,0.702168,0.236303,0.18251,0.21784,0.387349,0.198154,0.174538,0.263455,0.246256,0.184383,0.870462,0.00242175,-0.0425801,1.62661,1.93739,2.43098,2.01264,-0.914076,-1.3604,1,0.114059,-0.0386048,0.0261057,-0.0289607,0.0966097,-0.150891,-0.247731,0.103397,0,0.993474,0.102856,0.326409,0.10371,-0.142902,0.0317884,-0.0734668,0.237647,0,0,0.993947,0.194302,0.146701,-0.0876765,-0.0820676,-0.179033,0.0378065,0,0,0,0.924674,-0.131588,0.206613,-0.0373814,-0.056431,0.0679038,0,0,0,0,0.974458,0.0488065,-0.0650031,-0.258919,-0.0860177,0,0,0,0,0,0.957856,-0.23797,0.0294152,0.0468556,0,0,0,0,0,0,0.952488,-0.00666438,0.0766689,0,0,0,0,0,0,0,0.911069,0.312813,0,0,0,0,0,0,0,0,0.901925,-0.455213,0.706213,-0.143765,-0.0184715,0.0806346,-0.638648,-1.83264,-0.11644,0.266582,-0.731718,-1.58498,-1.81182,0.662579,-0.0536123,-0.398562,-1.05137,-0.606137,0.834011,0.430591,-1.04395,0.606548,0.260516,0.854398,2.0156,2.32624,-0.858591,0.133228,2.3509,1.58752,1.29105,1.56229,1.65787,1.34137,1.37692,1.75951,1.32745,1.38269
-11206,0.999345,0.00718884,9,511,0,11250,-0.718033,10.0831,0.703921,0.235046,0.183019,0.211085,0.386687,0.203469,0.173617,0.283179,0.243763,0.191512,1.03518,0.00171392,-0.150229,1.77543,1.88146,2.48602,2.02549,-0.927345,-1.28287,1,0.136752,-0.0470267,0.010719,-0.0201911,0.0781529,-0.177713,-0.23624,0.129423,0,0.990605,0.111687,0.339131,0.113354,-0.153919,0.0492261,-0.0509142,0.258315,0,0,0.99263,0.181207,0.148206,-0.0543066,-0.0887324,-0.199795,0.0449209,0,0,0,0.92306,-0.130808,0.197479,-0.0404889,-0.0404368,0.0654781,0,0,0,0,0.973482,0.0316638,-0.055659,-0.265451,-0.0835504,0,0,0,0,0,0.962939,-0.22825,0.0242379,0.0546557,0,0,0,0,0,0,0.949361,0.0212171,0.0898465,0,0,0,0,0,0,0,0.910243,0.283526,0,0,0,0,0,0,0,0,0.900994,-0.541514,0.806037,-0.179317,-0.0538912,0.185372,-0.913284,-2.14182,-0.29391,0.191997,-1.26128,-0.185355,-1.06075,2.07756,-0.255566,-0.251557,-0.368338,-0.38986,0.839951,0.0665853,-0.649299,0.934698,1.46911,0.73958,1.82954,1.05639,-0.685462,0.227546,1.88031,1.61681,1.27041,1.56067,1.64501,1.32299,1.34927,1.78381,1.29771,1.33996
-11200.6,0.996922,0.00718884,9,511,0,11249.3,-2.63686,9.21154,0.703035,0.225424,0.180677,0.195638,0.392495,0.225414,0.17764,0.263448,0.256375,0.182229,1.109,0.0832385,0.103455,1.6637,1.8228,2.42358,2.02917,-0.90962,-1.27973,1,0.0967155,-0.0292115,0.0450347,-0.0382642,0.0957392,-0.142338,-0.245428,0.0800581,0,0.995312,0.0972098,0.324428,0.13502,-0.122136,0.000819817,-0.0640241,0.228985,0,0,0.994835,0.2342,0.134501,-0.0809967,-0.0797892,-0.162631,0.065529,0,0,0,0.915352,-0.148549,0.22235,-0.0558848,-0.0326611,0.0998951,0,0,0,0,0.969612,0.0353771,-0.0615047,-0.267516,-0.0959113,0,0,0,0,0,0.95847,-0.225123,0.0337633,0.0482858,0,0,0,0,0,0,0.956967,-0.0227716,0.0794075,0,0,0,0,0,0,0,0.913744,0.312619,0,0,0,0,0,0,0,0,0.900731,0.610903,1.36317,1.20338,0.566911,1.70668,-0.570104,-1.24554,0.435594,-0.134829,0.634326,-0.226881,2.04501,-0.429653,0.980294,-0.32303,0.182553,-1.3295,-0.45266,0.562096,-0.0893211,0.248857,-0.566049,-2.80052,0.459551,0.185505,-0.753593,0.0436047,1.47552,1.54145,1.27651,1.55546,1.65781,1.33193,1.35562,1.721,1.32431,1.37828
-11219,0.96899,0.00718884,9,511,0,11260.8,-1.59359,9.24291,0.693935,0.227423,0.178418,0.20327,0.372088,0.226971,0.188515,0.293439,0.249868,0.188419,1.19681,0.0465172,0.0365604,1.55778,1.89405,2.36318,1.8927,-0.819902,-1.35374,1,0.12106,-0.0472226,0.0306143,-0.0387649,0.104097,-0.141153,-0.234434,0.109102,0,0.992645,0.0772818,0.322642,0.111117,-0.139348,0.000542234,-0.0581932,0.22052,0,0,0.99589,0.207223,0.136272,-0.0896293,-0.0689591,-0.174091,0.0777825,0,0,0,0.923051,-0.166935,0.224394,-0.0326736,-0.0175052,0.0977494,0,0,0,0,0.969388,0.0353646,-0.0548067,-0.255124,-0.0780895,0,0,0,0,0,0.953996,-0.211446,0.0354524,0.0677673,0,0,0,0,0,0,0.962569,-0.0127434,0.073844,0,0,0,0,0,0,0,0.918984,0.306722,0,0,0,0,0,0,0,0,0.90202,-0.0798288,0.856989,0.308513,0.40504,0.585824,-0.377684,-1.12824,0.19949,-1.53666,-1.3285,0.553261,-0.188244,-1.70322,0.822013,-1.00518,-0.163642,-1.48814,0.685942,0.184431,2.4222,-0.929874,1.86078,-1.4825,-0.542162,0.228897,0.729742,0.053059,2.47703,1.59397,1.24981,1.5583,1.65866,1.31495,1.35258,1.72444,1.29601,1.33051
-11224.3,0.993298,0.00718884,9,511,0,11275.2,-1.50219,9.58527,0.694238,0.22913,0.178367,0.207271,0.377481,0.225987,0.192543,0.289142,0.253338,0.190554,1.22418,0.055534,0.00706419,1.53258,1.91841,2.34845,1.94637,-0.821195,-1.33551,1,0.118084,-0.0431102,0.0310434,-0.0407423,0.0977694,-0.131702,-0.239779,0.10486,0,0.993004,0.0824421,0.329449,0.113568,-0.136835,-0.0030961,-0.0537326,0.220488,0,0,0.995663,0.205436,0.134606,-0.0919878,-0.0675787,-0.166156,0.0700831,0,0,0,0.92103,-0.168235,0.219891,-0.0353258,-0.0228262,0.0958599,0,0,0,0,0.969031,0.0360547,-0.0520434,-0.258191,-0.073204,0,0,0,0,0,0.955826,-0.214615,0.0327029,0.0738663,0,0,0,0,0,0,0.96336,-0.0137418,0.0694705,0,0,0,0,0,0,0,0.91846,0.308102,0,0,0,0,0,0,0,0,0.903173,-0.10004,0.740756,0.282989,0.279321,0.595014,-0.549814,-1.25979,0.0649371,-1.60083,-1.7886,0.325915,-0.139629,-1.12101,1.11031,-0.0342903,0.194148,-1.56107,1.00198,-0.18722,2.80752,-0.836316,1.16342,-1.56073,-1.08945,0.176863,0.351534,0.0416764,2.49898,1.59216,1.24804,1.55605,1.66571,1.32305,1.35505,1.73046,1.29817,1.33989
-11202.9,0.999913,0.00718884,9,511,0,11259.8,-1.47083,8.71819,0.699822,0.221514,0.173027,0.198576,0.367641,0.207225,0.178468,0.268424,0.255939,0.185255,0.962297,-0.0826927,0.096261,1.74506,1.759,2.40654,2.11256,-0.966587,-1.32007,1,0.0983042,-0.0289614,0.0404053,-0.0276917,0.103819,-0.187594,-0.233739,0.0952012,0,0.995156,0.112877,0.323532,0.122714,-0.128097,0.0359733,-0.043753,0.263556,0,0,0.993187,0.210326,0.143461,-0.0693002,-0.0721544,-0.192041,0.0475007,0,0,0,0.92166,-0.124799,0.204088,-0.0617893,-0.032078,0.0835533,0,0,0,0,0.973662,0.04466,-0.0794283,-0.260246,-0.104183,0,0,0,0,0,0.961439,-0.228454,0.0201151,0.0295472,0,0,0,0,0,0,0.946568,-0.00185087,0.0835909,0,0,0,0,0,0,0,0.9151,0.278458,0,0,0,0,0,0,0,0,0.903318,-0.164357,2.70404,0.474523,1.21921,1.23203,-0.222212,-2.67505,1.03848,0.941951,1.22525,0.230898,1.24955,0.482107,0.180434,-0.947091,-0.461367,-0.303332,-0.483956,0.511076,-1.83293,0.776601,-0.0500495,0.181527,0.690302,0.259267,-0.717657,0.0876375,1.12972,1.56575,1.29687,1.56465,1.6353,1.32568,1.35785,1.76125,1.31903,1.3769
-11200.6,0.999922,0.00718884,9,511,0,11248.1,-1.51905,8.63325,0.699564,0.223483,0.173292,0.193841,0.370807,0.208079,0.176603,0.265592,0.257364,0.188319,0.953819,-0.0747737,0.0902841,1.73152,1.78467,2.38181,2.13869,-0.950342,-1.35054,1,0.0884447,-0.0352263,0.0394352,-0.0290924,0.108708,-0.186187,-0.235698,0.0975734,0,0.996081,0.112926,0.325281,0.125304,-0.133353,0.0368214,-0.045977,0.263459,0,0,0.992979,0.210321,0.1394,-0.0661241,-0.075639,-0.193125,0.0499522,0,0,0,0.921087,-0.124942,0.200402,-0.0632555,-0.0319009,0.0821215,0,0,0,0,0.973863,0.0423962,-0.0764821,-0.265649,-0.106228,0,0,0,0,0,0.961285,-0.230192,0.0222018,0.0288262,0,0,0,0,0,0,0.946265,-0.00104099,0.0789747,0,0,0,0,0,0,0,0.912663,0.282183,0,0,0,0,0,0,0,0,0.902136,-0.0802964,2.65558,0.458153,1.28718,1.2301,-0.129501,-2.81474,0.953627,0.879455,1.13567,0.235296,1.23084,0.0996565,0.265548,-0.970134,-0.87901,-0.57011,-0.847851,0.450102,-2.0238,0.679038,0.335007,-0.0584035,0.615172,0.217006,-0.450516,0.068922,1.09832,1.55826,1.2952,1.56522,1.64103,1.32861,1.35402,1.76558,1.3134,1.37357
-11191.2,0.997493,0.00718884,9,511,0,11235.6,-2.40388,8.70421,0.70428,0.218624,0.17312,0.20347,0.360294,0.217782,0.182615,0.279401,0.260219,0.178097,1.02444,0.0292612,0.101275,1.72547,1.90879,2.25411,2.10683,-0.797131,-1.24083,1,0.126169,-0.0182536,0.030435,-0.0430454,0.0934256,-0.162818,-0.235467,0.106287,0,0.992009,0.0897476,0.330947,0.129501,-0.133183,0.0128439,-0.0490387,0.251964,0,0,0.995797,0.222504,0.128885,-0.0590018,-0.0943823,-0.177652,0.0598962,0,0,0,0.916537,-0.117117,0.226654,-0.056106,-0.0478486,0.0813202,0,0,0,0,0.975217,0.0183836,-0.0666482,-0.266445,-0.115868,0,0,0,0,0,0.958302,-0.227202,0.0153768,0.0359834,0,0,0,0,0,0,0.951424,-0.00389598,0.0739494,0,0,0,0,0,0,0,0.914908,0.292913,0,0,0,0,0,0,0,0,0.899461,0.317103,2.17856,1.07183,0.963502,1.57735,-0.297783,-1.68629,0.688927,0.69916,0.475121,1.16389,-0.269295,-0.301187,-0.137262,-1.07973,0.222203,-0.00471819,-0.202728,0.768899,0.0845691,0.519287,-0.457434,1.10763,-0.0703795,0.459071,0.673291,0.180133,1.39777,1.60944,1.27061,1.55265,1.65056,1.31573,1.36235,1.74924,1.33391,1.35929
-11192.9,0.998091,0.00718884,9,511,0,11228,-0.873095,8.19139,0.69639,0.217873,0.167954,0.189262,0.371864,0.21004,0.169874,0.276752,0.251393,0.19091,1.02608,0.0488371,-0.00411719,1.54026,1.8943,2.39366,2.05903,-0.738023,-1.19397,1,0.0958125,-0.0654715,0.0276288,-0.0355649,0.088124,-0.163214,-0.21953,0.0987248,0,0.995399,0.0990118,0.32003,0.108208,-0.139757,0.0422592,-0.0529297,0.233728,0,0,0.99293,0.203789,0.152735,-0.0788956,-0.0645229,-0.184769,0.0526875,0,0,0,0.924817,-0.152147,0.228872,-0.0504325,-0.0190932,0.103558,0,0,0,0,0.969819,0.0545967,-0.0649972,-0.279794,-0.0851563,0,0,0,0,0,0.954523,-0.219245,0.0424517,0.0716621,0,0,0,0,0,0,0.955288,0.00767583,0.0923802,0,0,0,0,0,0,0,0.91343,0.299384,0,0,0,0,0,0,0,0,0.900873,-0.384206,1.65003,-0.0320878,1.01605,0.300961,0.126762,-1.76204,0.608109,1.41965,0.347841,-0.86873,0.191548,0.260136,1.63478,0.335866,-1.74161,-0.278482,0.549731,1.1122,-0.655962,-0.37229,1.72137,-1.13012,1.77256,-0.357716,-0.741259,0.126745,2.1251,1.53657,1.2565,1.55056,1.64326,1.32457,1.34661,1.7363,1.27693,1.35003
-11198.8,0.997268,0.00718884,9,511,0,11244.4,-2.13276,9.10727,0.701622,0.230236,0.183525,0.233572,0.386626,0.241682,0.172524,0.272287,0.241584,0.181192,1.06036,-0.0518842,-0.0933167,1.6203,1.92747,2.34756,1.95631,-0.864425,-1.47093,1,0.138527,0.0030101,0.0598727,-0.0312925,0.100097,-0.156885,-0.262968,0.121379,0,0.990359,0.0959717,0.331633,0.141504,-0.134682,0.00875705,-0.0478884,0.253155,0,0,0.99538,0.205898,0.126768,-0.0790138,-0.0749243,-0.170225,0.0635356,0,0,0,0.918717,-0.105838,0.205174,-0.0587945,-0.0644796,0.0519068,0,0,0,0,0.975564,0.0368553,-0.0760341,-0.251168,-0.0948766,0,0,0,0,0,0.960283,-0.237941,0.0206315,0.0328799,0,0,0,0,0,0,0.950707,-0.0133327,0.0661815,0,0,0,0,0,0,0,0.911993,0.312684,0,0,0,0,0,0,0,0,0.895664,0.258246,1.31231,0.68887,0.415103,1.02452,-0.510137,-1.28446,0.509723,-1.27765,-0.0554501,-0.334633,-0.326265,0.511309,-0.99845,-1.06979,0.692155,-0.87951,-0.908847,0.219891,0.733177,0.824448,-1.64213,-0.303183,-1.38035,0.432199,-0.938353,0.151848,1.82444,1.61545,1.2642,1.5456,1.65008,1.29988,1.35531,1.74748,1.31905,1.36007
-11192.3,0.999947,0.00718884,9,511,0,11237.8,-1.91752,9.04897,0.699759,0.228054,0.18558,0.229286,0.397787,0.241705,0.179811,0.279122,0.245128,0.177986,1.03351,-0.0158422,-0.0795333,1.57945,1.8892,2.39041,1.9717,-0.90461,-1.48103,1,0.130647,-0.00863095,0.0607103,-0.0213527,0.0893886,-0.160121,-0.251287,0.105205,0,0.991429,0.0901246,0.319435,0.132508,-0.120786,0.021507,-0.0511453,0.253059,0,0,0.995893,0.218441,0.137511,-0.0839938,-0.0705892,-0.164448,0.0573748,0,0,0,0.920087,-0.102256,0.21677,-0.0565036,-0.071691,0.050769,0,0,0,0,0.976023,0.0413116,-0.0740723,-0.256949,-0.0999022,0,0,0,0,0,0.960036,-0.242219,0.0286243,0.0323843,0,0,0,0,0,0,0.949508,-0.012501,0.0751176,0,0,0,0,0,0,0,0.913815,0.307428,0,0,0,0,0,0,0,0,0.898799,0.195082,1.34134,0.761469,0.560409,1.0938,-0.499096,-1.71353,0.63561,-1.47904,0.560961,-0.908058,0.44302,0.710721,-1.18487,-1.25876,-0.149957,-0.539198,-0.885663,0.552344,0.197556,1.8918,-1.86714,-0.250226,-0.769918,1.00158,-1.06363,0.151137,1.5941,1.58866,1.27305,1.5482,1.65063,1.31002,1.36444,1.76652,1.31757,1.35525
-11182.2,0.999659,0.00718884,9,511,0,11232.1,-3.16762,10.0996,0.70185,0.227944,0.179871,0.21599,0.399231,0.202378,0.167414,0.261627,0.246288,0.17475,0.925999,-0.0588027,0.0537098,1.56379,1.70942,2.31566,2.08772,-0.756197,-1.21255,1,0.10634,-0.0508642,0.0292885,-0.0290558,0.114207,-0.180425,-0.241855,0.0950057,0,0.99433,0.105697,0.335402,0.108603,-0.141468,0.0147363,-0.0539708,0.23214,0,0,0.993097,0.200449,0.125576,-0.0848855,-0.0634873,-0.183074,0.0659899,0,0,0,0.920037,-0.142953,0.220487,-0.0621671,-0.0401965,0.0769383,0,0,0,0,0.975272,0.0326872,-0.0536167,-0.258173,-0.083026,0,0,0,0,0,0.953968,-0.235723,0.0247414,0.0618699,0,0,0,0,0,0,0.949154,0.00741053,0.0922883,0,0,0,0,0,0,0,0.914407,0.294302,0,0,0,0,0,0,0,0,0.906068,0.554576,0.531611,0.908107,-0.084573,1.20614,-0.541373,-0.598657,-0.155728,-0.569508,1.06191,-0.90285,-0.334935,0.163358,-0.376508,-0.365697,-0.245997,-0.416341,0.666803,0.754156,-0.666696,-1.18969,0.760795,-1.02297,1.25988,-0.125356,-0.730516,0.0752288,2.66817,1.58742,1.27141,1.57884,1.65615,1.31972,1.36878,1.75393,1.31616,1.36391
-11191,0.989484,0.00718884,9,511,0,11226,-2.79188,10.0027,0.70287,0.237684,0.173987,0.213933,0.414616,0.203576,0.170136,0.27364,0.233766,0.178757,0.978814,-0.112766,-0.00229473,1.63445,1.83022,2.35719,2.01548,-0.761913,-1.28642,1,0.114155,-0.0480389,0.0157452,-0.0250325,0.108368,-0.177234,-0.237579,0.0956569,0,0.993463,0.104651,0.322959,0.119579,-0.12891,0.0176979,-0.0583702,0.229344,0,0,0.993348,0.192819,0.13926,-0.0939674,-0.0593468,-0.171043,0.0639385,0,0,0,0.926429,-0.158546,0.218784,-0.0642853,-0.0414895,0.0829685,0,0,0,0,0.969816,0.0335569,-0.0439618,-0.253304,-0.0817293,0,0,0,0,0,0.955937,-0.236734,0.0329506,0.0626398,0,0,0,0,0,0,0.950076,0.0060972,0.0815262,0,0,0,0,0,0,0,0.918633,0.29853,0,0,0,0,0,0,0,0,0.90604,0.445202,0.511509,0.624816,-0.0658118,0.894934,-0.472287,-0.607671,-0.053889,-0.159887,-0.442533,-1.56855,-1.05958,0.0273926,-0.480275,-0.00180405,-0.763945,0.364275,-0.342193,0.330476,-0.598336,-0.685803,1.0702,-1.6332,0.98609,-0.242285,-1.10737,0.0767218,3.07708,1.57969,1.26987,1.55092,1.64939,1.33407,1.39488,1.77351,1.30244,1.36643
-11209,0.921363,0.00718884,9,511,0,11248,-1.83912,9.77882,0.701817,0.234048,0.200682,0.209409,0.405834,0.219844,0.155628,0.267842,0.247534,0.182392,0.988914,-0.00117151,0.0427876,1.62177,1.74305,2.42732,2.13917,-0.817061,-1.22401,1,0.0901956,-0.0434692,0.0276089,-0.0379921,0.1086,-0.169266,-0.23278,0.0897355,0,0.995924,0.0894553,0.320876,0.142715,-0.169912,0.0429878,-0.0463713,0.245877,0,0,0.995042,0.191096,0.130611,-0.0758658,-0.0809313,-0.169988,0.0468574,0,0,0,0.927232,-0.125644,0.217412,-0.0636688,-0.0362172,0.100329,0,0,0,0,0.972288,0.0495339,-0.0418769,-0.254355,-0.0746195,0,0,0,0,0,0.950715,-0.203144,0.0279191,0.0468458,0,0,0,0,0,0,0.957014,0.0170527,0.0719044,0,0,0,0,0,0,0,0.9207,0.318506,0,0,0,0,0,0,0,0,0.897135,0.181433,0.890856,0.787419,0.0593709,1.16918,-0.76315,-1.69842,0.0215137,-0.512016,1.04284,-0.541791,0.126654,-0.133919,1.05846,-1.33087,0.777429,-0.754431,-0.493753,0.413078,0.290855,-0.653149,-1.3768,-0.78204,0.554874,-0.785066,-2.27801,0.117159,1.51657,1.56857,1.28974,1.55844,1.6356,1.30589,1.38062,1.72302,1.32689,1.35771
-11198.8,0.988138,0.00718884,9,511,0,11250.8,-2.74819,9.61984,0.704613,0.224022,0.175465,0.218784,0.364941,0.218457,0.17528,0.264438,0.242952,0.188502,0.997427,0.0411528,0.058486,1.7414,1.90914,2.4,2.05685,-0.918165,-1.35293,1,0.111942,-0.0429094,0.0262155,-0.0349265,0.0947666,-0.14955,-0.23414,0.114658,0,0.993715,0.126104,0.337467,0.114101,-0.135466,0.0298923,-0.0778252,0.235282,0,0,0.991089,0.220728,0.144782,-0.0773458,-0.0730404,-0.188768,0.0492226,0,0,0,0.914717,-0.140414,0.212011,-0.0398914,-0.0355559,0.0671157,0,0,0,0,0.972154,0.0303943,-0.0712443,-0.259129,-0.0797591,0,0,0,0,0,0.95959,-0.235261,0.0254084,0.0606373,0,0,0,0,0,0,0.95362,-0.0119514,0.0905293,0,0,0,0,0,0,0,0.913394,0.300277,0,0,0,0,0,0,0,0,0.90342,0.595544,1.11096,1.02638,0.101831,1.6115,-0.938035,-1.39421,0.123532,1.45028,1.54124,0.983949,0.236179,2.00089,0.145372,1.1428,-0.421021,-0.352782,0.333109,-0.19158,0.869803,0.731089,-0.0720227,0.506608,0.915724,2.86284,-0.849697,0.138937,1.50494,1.60472,1.26825,1.55638,1.66532,1.34486,1.3666,1.77422,1.32128,1.38
-11203.8,0.995741,0.00718884,9,511,0,11244.7,-2.43121,9.82133,0.699344,0.227124,0.178436,0.210114,0.398057,0.197919,0.165812,0.273809,0.247194,0.179134,1.13726,-0.0123935,-0.0851769,1.59739,1.73643,2.39336,2.07781,-0.845963,-1.35652,1,0.108709,-0.0404494,0.0374513,-0.0346304,0.0882844,-0.160525,-0.232281,0.0894511,0,0.994074,0.11388,0.331599,0.134725,-0.150984,0.0322187,-0.0765544,0.243032,0,0,0.992671,0.198102,0.136258,-0.0967793,-0.0612698,-0.183329,0.0731875,0,0,0,0.921626,-0.130431,0.228981,-0.0572582,-0.0375815,0.0985227,0,0,0,0,0.972148,0.0359737,-0.0606407,-0.263657,-0.096672,0,0,0,0,0,0.952007,-0.251536,0.0349143,0.0320894,0,0,0,0,0,0,0.948269,-0.00634028,0.0676374,0,0,0,0,0,0,0,0.913449,0.314687,0,0,0,0,0,0,0,0,0.896601,0.171379,0.972985,0.868851,0.0803439,1.38484,-0.674944,-1.35509,-0.0374973,0.622334,-2.06805,0.807058,-0.218355,1.15703,0.286995,-0.508266,0.840506,-1.00928,0.194548,1.21552,-1.55628,1.0556,-0.851293,0.623536,0.156813,0.911265,-1.38472,0.0749985,1.70183,1.5516,1.30349,1.58027,1.65647,1.32341,1.39188,1.75554,1.31962,1.34541
-11198.6,0.99588,0.00718884,9,511,0,11251.1,-1.74325,9.98024,0.702333,0.226708,0.179918,0.221035,0.379975,0.246041,0.166594,0.273783,0.248376,0.201523,1.00252,-0.0451531,0.0212472,1.64001,2.01733,2.3135,1.92165,-0.805379,-1.33271,1,0.114583,-0.0293315,0.0344414,-0.029142,0.105446,-0.171248,-0.23993,0.108019,0,0.993414,0.115209,0.330958,0.125543,-0.128102,0.0102768,-0.0452382,0.248021,0,0,0.992908,0.206516,0.155346,-0.0566715,-0.0944677,-0.173647,0.0413163,0,0,0,0.920126,-0.153073,0.208023,-0.0522301,-0.0543021,0.0482824,0,0,0,0,0.967381,0.0192503,-0.0419548,-0.25851,-0.0939207,0,0,0,0,0,0.962089,-0.22974,0.0536785,0.0818698,0,0,0,0,0,0,0.950987,-0.00644092,0.0759202,0,0,0,0,0,0,0,0.915169,0.281044,0,0,0,0,0,0,0,0,0.906921,0.0489676,0.93057,0.939905,0.343807,1.52619,-1.53574,-2.09456,-0.305148,0.0647705,1.15721,0.358097,1.15877,0.313482,-1.88395,-0.679383,-0.731919,-1.34046,-1.15852,-0.061509,0.919575,-0.793948,0.931067,-1.22124,0.311523,-0.507883,-1.28265,0.323861,1.13081,1.59942,1.24879,1.54627,1.65986,1.33145,1.34042,1.75487,1.30953,1.37171
-11207.4,0.997263,0.00718884,9,511,0,11251.1,-2.04549,10.278,0.700365,0.230533,0.189817,0.205394,0.3991,0.20481,0.16192,0.271694,0.245865,0.180268,0.971962,-0.0497476,0.00485658,1.47217,1.95078,2.38235,2.04358,-0.871495,-1.42519,1,0.127614,0.0061702,0.0747214,-0.0397473,0.0876891,-0.18273,-0.248718,0.110487,0,0.991824,0.110095,0.344615,0.109611,-0.150937,0.0150899,-0.0527775,0.258436,0,0,0.993902,0.209477,0.12487,-0.0662249,-0.0850808,-0.194711,0.0594054,0,0,0,0.912018,-0.148037,0.20676,-0.0544486,-0.0194771,0.0920285,0,0,0,0,0.974114,0.0364104,-0.0473424,-0.272927,-0.104475,0,0,0,0,0,0.959723,-0.217873,0.0393469,0.0292477,0,0,0,0,0,0,0.952086,-0.00192374,0.0730006,0,0,0,0,0,0,0,0.906102,0.303244,0,0,0,0,0,0,0,0,0.894399,0.218502,0.744804,0.79452,-0.0929243,1.29203,-1.17628,-1.74843,-0.280446,0.592808,1.62762,-0.209564,-1.77545,-0.253623,0.0491192,0.341312,0.476646,-0.762291,-1.10108,1.79437,0.726625,0.228855,-0.95876,-1.5078,-0.129899,-0.0415744,-1.50347,0.0847633,1.48396,1.57172,1.31601,1.58136,1.68172,1.31799,1.38188,1.73593,1.32967,1.34608
